348.090911865,0.998010993004,-240.720932007,2.07247710228,0.0,-0.274,C,-2.74,0.005,
348.090911865,0.998010993004,-240.720932007,2.07247710228,0.0,-0.274,C,-2.74,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
351.217376709,0.996355354786,-234.235290527,2.07317733765,0.0,-0.246,C,-2.46,0.005,
352.592590332,1.0097053051,-236.272720337,2.07598972321,0.0,-0.709,C,-7.09,0.005,
352.592590332,1.0097053051,-236.272720337,2.07598972321,0.0,-0.709,C,-7.09,0.005,
352.592590332,1.0097053051,-236.272720337,2.07598972321,0.0,-0.709,C,-7.09,0.005,
352.592590332,1.0097053051,-236.272720337,2.07598972321,0.0,-0.709,C,-7.09,0.005,
352.592590332,1.0097053051,-236.272720337,2.07598972321,0.0,-0.709,C,-7.09,0.005,
356.880004883,1.00112080574,-235.890914917,2.08011507988,0.0,-0.581,C,-5.81,0.005,
356.880004883,1.00112080574,-235.890914917,2.08011507988,0.0,-0.581,C,-5.81,0.005,
356.880004883,1.00112080574,-235.890914917,2.08011507988,0.0,-0.581,C,-5.81,0.005,
356.880004883,1.00112080574,-235.890914917,2.08011507988,0.0,-0.581,C,-5.81,0.005,
356.880004883,1.00112080574,-235.890914917,2.08011507988,0.0,-0.581,C,-5.81,0.005,
354.25,0.99411046505,-232.265625,2.0774872303,0.0,-0.305,C,-3.05,0.005,
354.25,0.99411046505,-232.265625,2.0774872303,0.0,-0.305,C,-3.05,0.005,
354.25,0.99411046505,-232.265625,2.0774872303,0.0,-0.305,C,-3.05,0.005,
354.25,0.99411046505,-232.265625,2.0774872303,0.0,-0.305,C,-3.05,0.005,
354.25,0.99411046505,-232.265625,2.0774872303,0.0,-0.305,C,-3.05,0.005,
354.25,0.99411046505,-232.265625,2.0774872303,0.0,-0.305,C,-3.05,0.005,
