435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
435.585723877,1.05717086792,-49.4482765198,2.07142496109,0.0,0.023,C,0.23,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
434.645172119,1.06746590137,-49.8520698547,2.07157158852,0.0,-0.276,C,-2.76,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
436.045440674,1.05909752846,-51.0952377319,2.06613731384,0.0,0.119,C,1.19,0.005,
434.72857666,1.06664550304,-57.815952301,2.07683467865,0.0,-0.404,C,-4.04,0.005,
